-1.6791,-1.6049,-1.7999,-1.5602,-1.6464,-1.5979,-1.6393,-1.8570,-1.6843,-1.7813,-2.1227,-2.0539,-2.0386,-2.1820,-2.2932,-2.1463,-2.1848,-2.2246,-2.4247,-2.4824,-2.3057,-2.3956,-2.4045,-2.4468,-2.3899,-2.4236,-2.3212,-2.4961,-2.4227,-2.5121
-1.4342,-1.2902,-1.5645,-1.4653,-1.4158,-1.4650,-1.7264,-1.7546,-1.9436,-1.7741,-1.9509,-1.9526,-1.8938,-2.0799,-2.1026,-1.9920,-1.9470,-2.2098,-2.3045,-2.2364,-2.1628,-2.2047,-2.2061,-2.3772,-2.2910,-2.2413,-2.3663,-2.2578,-2.3299,-2.2411
-0.9760,-1.2775,-1.5375,-1.4340,-1.6800,-1.6799,-1.7437,-2.0510,-2.0076,-1.9688,-2.2189,-2.0817,-2.1826,-2.2786,-2.1902,-2.2011,-2.2012,-2.1808,-2.1208,-2.2903,-2.3219,-2.2504,-2.2571,-2.2612,-2.2684,-2.2338,-2.3197,-2.2881,-2.3116,-2.3436
-0.9268,-0.9482,-1.2382,-1.2860,-1.3073,-1.4085,-1.4005,-1.3107,-1.6104,-1.6498,-1.9311,-1.8624,-1.9264,-1.9338,-1.9312,-2.0682,-1.9513,-1.8714,-1.9644,-1.8720,-1.9838,-2.1480,-2.2135,-2.1934,-2.1938,-2.1277,-2.1100,-2.1542,-2.1765,-2.0789
-0.7471,-1.4105,-0.9927,-1.2696,-1.3403,-1.5133,-1.6060,-1.7251,-1.7077,-1.7859,-1.7441,-1.8145,-1.8602,-1.9458,-1.8435,-2.0000,-1.8468,-1.9386,-1.8512,-1.9786,-1.8740,-1.9622,-1.9971,-2.0435,-1.9983,-2.0217,-2.0199,-2.0926,-1.9868,-2.0224
-0.8804,-1.1511,-1.2974,-1.0778,-1.3252,-1.1786,-1.4609,-1.5533,-1.5227,-1.5945,-1.6162,-1.7651,-1.7915,-1.9733,-1.8720,-1.8696,-1.8771,-1.8746,-1.9408,-1.9786,-1.8405,-1.8673,-1.8490,-1.8970,-2.0157,-1.9719,-1.9697,-1.9629,-1.8283,-1.8884
-0.6873,-0.9589,-0.8692,-1.1221,-1.2124,-1.4434,-1.3931,-1.4628,-1.5223,-1.5230,-1.7076,-1.8093,-1.7309,-1.8395,-1.6553,-1.6865,-1.7602,-1.7955,-1.8238,-1.9181,-1.7664,-1.8455,-1.7609,-1.8317,-1.8091,-1.8506,-1.9256,-1.8656,-1.8754,-1.9328
-0.8636,-0.9361,-1.0087,-0.9549,-1.1930,-1.2330,-1.0946,-1.2517,-1.4946,-1.5730,-1.5955,-1.4911,-1.7066,-1.8971,-1.8200,-1.7600,-1.6558,-1.7717,-1.6818,-1.7737,-1.7957,-1.8676,-1.6579,-1.8393,-1.8886,-1.8797,-1.8785,-1.8896,-1.8233,-1.9934
-0.6683,-0.7754,-0.8426,-0.9559,-1.1435,-1.0621,-1.2303,-1.2350,-1.1977,-1.4422,-1.4806,-1.3124,-1.4777,-1.5905,-1.3438,-1.5931,-1.5559,-1.5201,-1.6190,-1.6465,-1.6207,-1.5869,-1.6854,-1.6924,-1.6704,-1.7584,-1.6416,-1.6557,-1.7853,-1.5815
-0.6905,-0.7928,-0.7816,-1.0205,-0.8419,-0.9970,-0.9449,-1.1431,-1.4105,-1.1145,-1.4077,-1.4125,-1.4689,-1.4116,-1.3736,-1.4338,-1.5643,-1.5131,-1.5257,-1.6300,-1.5013,-1.4637,-1.6167,-1.6150,-1.6609,-1.6129,-1.7023,-1.6731,-1.6476,-1.6999
