-1.333855523946238186e+00,-1.548414078023866436e+00,-1.654049016064484734e+00,-1.721325702459352236e+00,-1.769562836043565346e+00,-1.806620368217735972e+00,-1.836410181699056121e+00,-1.861139177571702774e+00,-1.882164601751557642e+00,-1.900375724726853788e+00,-1.916384187130861561e+00,-1.930627173446257450e+00,-1.943427091965930664e+00,-1.955027948213645450e+00,-1.965618487411754156e+00,-1.975347458838181192e+00,-1.984333997184328346e+00,-1.992674871803116865e+00,-2.000449666512574609e+00,-2.007724556237864277e+00,-2.014555110314713904e+00,-2.020988406800018122e+00,-2.027064650156009229e+00,-2.032818425085922698e+00,-2.038279679841719094e+00,-2.043474505676353470e+00,-2.048425760790579808e+00,-2.053153574318801855e+00,-2.057675756813913015e+00,-2.062008137156988496e+00
-1.281622715043829519e+00,-1.506180139701140064e+00,-1.616474903828177379e+00,-1.686598114416693495e+00,-1.736807257843315355e+00,-1.775335649096287050e+00,-1.806277393755082006e+00,-1.831940428869575088e+00,-1.853743173185950166e+00,-1.872614408025075505e+00,-1.889192592160340745e+00,-1.903933843823801375e+00,-1.917174373504968221e+00,-1.929168519017656180e+00,-1.940112935580815323e+00,-1.950162545207759557e+00,-1.959441380134323341e+00,-1.968050152198340008e+00,-1.976071659668303671e+00,-1.983574728217022631e+00,-1.990617135356822276e+00,-1.997247815498120138e+00,-2.003508546616384223e+00,-2.009435257219965187e+00,-2.015059051073068819e+00,-2.020407019283701366e+00,-2.025502890225467922e+00,-2.030367554387501272e+00,-2.035019491760378774e+00,-2.039475122544171626e+00
-1.228806927921217707e+00,-1.463117509804596761e+00,-1.578003884786466138e+00,-1.650948513275575680e+00,-1.703120422173312498e+00,-1.743117495162905373e+00,-1.775212487611470769e+00,-1.801812704024577716e+00,-1.824396881431314288e+00,-1.843932845399220088e+00,-1.861085606465800124e+00,-1.876330059942517448e+00,-1.890016124803117537e+00,-1.902408414889996013e+00,-1.913711462061910673e+00,-1.924086342014243334e+00,-1.933661974537615347e+00,-1.942543009757315753e+00,-1.950815459902881299e+00,-1.958550803263874762e+00,-1.965809028871909225e+00,-1.972640931721540092e+00,-1.979089868030271315e+00,-1.985193115078761172e+00,-1.990982937176461576e+00,-1.996487430271636221e+00,-2.001731197774752946e+00,-2.006735896226601756e+00,-2.011520679558249203e+00,-2.016102563583288099e+00
-1.175319621949793891e+00,-1.419187752157676119e+00,-1.538619002621385512e+00,-1.614372241431590194e+00,-1.668505726755537877e+00,-1.709975014419627515e+00,-1.743228836967676276e+00,-1.770772684610416370e+00,-1.794145046045605429e+00,-1.814352506482603600e+00,-1.832086482865192600e+00,-1.847840574706782091e+00,-1.861978375708102540e+00,-1.874774763563919588e+00,-1.886442146587046231e+00,-1.897147760557011509e+00,-1.907025422699979211e+00,-1.916183732975003329e+00,-1.924711929722461523e+00,-1.932684155983890539e+00,-1.940162624079054599e+00,-1.947200000798614994e+00,-1.953841231164596959e+00,-1.960124951109718516e+00,-1.966084594687850240e+00,-1.971749271228862677e+00,-1.977144467097682323e+00,-1.982292612220178940e+00,-1.987213541258691318e+00,-1.991924871929833918e+00
-1.121063205702317767e+00,-1.374340903524428725e+00,-1.498290454895687240e+00,-1.576851001458954737e+00,-1.632952409732662868e+00,-1.675902795816627933e+00,-1.710325038612656723e+00,-1.738822085691635433e+00,-1.762991878373617372e+00,-1.783879645752189269e+00,-1.802203177993970673e+00,-1.818474783562955333e+00,-1.833071752659683806e+00,-1.846279255487398574e+00,-1.858317607357427459e+00,-1.869360234126953069e+00,-1.879545878763450695e+00,-1.888987117213887901e+00,-1.897776437815207995e+00,-1.905990670036373569e+00,-1.913694269091560818e+00,-1.920941791279261679e+00,-1.927779786425314779e+00,-1.934248263577473592e+00,-1.940381839624438332e+00,-1.946210649144368032e+00,-1.951761072233046068e+00,-1.957056322006218263e+00,-1.962116922795733576e+00,-1.966961102385579307e+00
-1.065937846135149858e+00,-1.328520379572757371e+00,-1.456979890726635807e+00,-1.538356860138087479e+00,-1.596439381061276475e+00,-1.640884626299888183e+00,-1.676488547357338099e+00,-1.705951228231434191e+00,-1.730930004195897487e+00,-1.752508784195389246e+00,-1.771431799287846776e+00,-1.788230141478579505e+00,-1.803294869246862886e+00,-1.816921510767810277e+00,-1.829338346626964373e+00,-1.840725044066469751e+00,-1.851225316767322493e+00,-1.860955756048811471e+00,-1.870012134773142431e+00,-1.878473999175423348e+00,-1.886408074097104759e+00,-1.893870828974661080e+00,-1.900910439394490226e+00,-1.907568306167404693e+00,-1.913880245665603441e+00,-1.919877432627369540e+00,-1.925587154277504265e+00,-1.931033418996211504e+00,-1.936237451698250567e+00,-1.941218100126364643e+00
-1.009846082701641112e+00,-1.281666559362087954e+00,-1.414643675782109700e+00,-1.498855359680332233e+00,-1.558938242096021387e+00,-1.604896448203821713e+00,-1.641698587377910856e+00,-1.672141914172533994e+00,-1.697943308942257090e+00,-1.720225529085195326e+00,-1.739759402533041843e+00,-1.757094940689887030e+00,-1.772637086037091692e+00,-1.786691822588541534e+00,-1.799495478936783854e+00,-1.811234033847220593e+00,-1.822056231437717999e+00,-1.832082729514856956e+00,-1.841412629447918947e+00,-1.850128232285018548e+00,-1.858298565579617811e+00,-1.865982040820407750e+00,-1.873228484744747568e+00,-1.880080712323733971e+00,-1.886575759254763174e+00,-1.892745858085248978e+00,-1.898619218927658725e+00,-1.904220659548193861e+00,-1.909572118142131236e+00,-1.914693073864929262e+00
-9.526957817818374474e-01,-1.233719321868039343e+00,-1.371235310399002483e+00,-1.458307879928541606e+00,-1.520415613381387532e+00,-1.567908662202701198e+00,-1.605928435359151640e+00,-1.637369692764699236e+00,-1.664009189160847058e+00,-1.687008811971991928e+00,-1.707166217416259402e+00,-1.725050524624405002e+00,-1.741080713536907743e+00,-1.755573349767761915e+00,-1.768772913754855347e+00,-1.780871782214292542e+00,-1.792023802213755124e+00,-1.802353759355687535e+00,-1.811964135730847580e+00,-1.820940031974535689e+00,-1.829352816992165343e+00,-1.837262877869712208e+00,-1.844721721779212009e+00,-1.851773603548016567e+00,-1.858456800855243563e+00,-1.864804624123962862e+00,-1.870846224201674346e+00,-1.876607244176725198e+00,-1.882110349807023963e+00,-1.887375664504892692e+00
-8.944018943243349229e-01,-1.184619787096813370e+00,-1.326707183401633738e+00,-1.416673400302159047e+00,-1.480834899992608200e+00,-1.529887892797482385e+00,-1.569147183990685646e+00,-1.601605620666506358e+00,-1.629100308299187949e+00,-1.652832639533678982e+00,-1.673627393046845269e+00,-1.692073027844309685e+00,-1.708602746407573703e+00,-1.723543845169281497e+00,-1.737149078056084539e+00,-1.749617319946132010e+00,-1.761107604224099621e+00,-1.771748914272219588e+00,-1.781647172142486024e+00,-1.790890328587287916e+00,-1.799552137268815910e+00,-1.807694998397036734e+00,-1.815372132217810019e+00,-1.822629261960211355e+00,-1.829505932378501676e+00,-1.836036553935390891e+00,-1.842251237876804781e+00,-1.848176470130322269e+00,-1.853835659681864811e+00,-1.859249588260743158e+00
-8.348873872183846245e-01,-1.134311475130834079e+00,-1.281011822743758799e+00,-1.373909797157665924e+00,-1.440157615269152647e+00,-1.490798327582988803e+00,-1.531321090393815254e+00,-1.564817615526575834e+00,-1.593185952801872363e+00,-1.617667450391774508e+00,-1.639114354234238347e+00,-1.658134730890063580e+00,-1.675176216229183890e+00,-1.690577005917712095e+00,-1.704598263646295297e+00,-1.717445474038411080e+00,-1.729282949151226934e+00,-1.740243947340115227e+00,-1.750437895715945213e+00,-1.759955650492793788e+00,-1.768873397492523925e+00,-1.777255590926539286e+00,-1.785157199585408527e+00,-1.792625446056733463e+00,-1.799701169330921058e+00,-1.806419903858427212e+00,-1.812812742495508722e+00,-1.818907032877323360e+00,-1.824726944068225887e+00,-1.830293931218711645e+00
