5.359554068709370789e+00,5.279327615208190494e+00,5.196937906046213307e+00,5.112490488608612438e+00,5.026105215117211422e+00,4.937915805990288121e+00,4.848069203190725318e+00,4.756724714216755245e+00,4.664052952796716944e+00,4.570234587901890855e+00,4.475458918168567557e+00,4.379922293990640370e+00,4.283826414177133834e+00,4.187376527952110905e+00,4.090779576023440001e+00,3.994242306321100333e+00,3.897969400715196375e+00,3.802161648537264682e+00,3.707014201074025017e+00,3.612714938466449865e+00,3.519442976766640641e+00,3.427367338459755164e+00,3.336645804757579548e+00,3.247423962639476080e+00,3.159834454183136465e+00,3.073996430408537428e+00,2.990015206848586793e+00,2.907982113522926682e+00,2.827974528054140180e+00,2.750056077415331757e+00
5.339051857442184357e+00,5.257831933874244967e+00,5.174430962819251079e+00,5.088956967503886375e+00,5.001532451475795504e+00,4.912293938316214970e+00,4.821391297690968969e+00,4.728986858849352437e+00,4.635254318212289171e+00,4.540377453353081627e+00,4.444548661238926890e+00,4.347967343832141118e+00,4.250838168812734352e+00,4.153369237062814356e+00,4.055770191464088015e+00,3.958250303362790490e+00,3.861016573665403850e+00,3.764271884917136823e+00,3.668213238918039742e+00,3.573030111542074394e+00,3.478902952587978881e+00,3.386001853893966462e+00,3.294485403807628998e+00,3.204499740648672379e+00,3.116177812267603819e+00,3.029638843407561843e+00,2.944988007515472184e+00,2.862316295085814311e+00,2.781700566681182263e+00,2.703203775542649012e+00
5.317628909644356305e+00,5.235382868050423077e+00,5.150938582384678277e+00,5.064406720271942497e+00,4.975912605273444811e+00,4.885595730676468129e+00,4.793609055896915550e+00,4.700118087117286514e+00,4.605299749443243940e+00,4.509341063634899172e+00,4.412437646120658030e+00,4.314792056289226352e+00,4.216612019741310391e+00,4.118108560048454159e+00,4.019494074428204833e+00,3.920980390464410270e+00,3.822776841496970945e+00,3.725088397555839315e+00,3.628113886761523688e+00,3.532044339060004035e+00,3.437061480157442617e+00,3.343336398764044759e+00,3.251028404970377483e+00,3.160284092000002154e+00,3.071236607946136843e+00,2.984005138629222564e+00,2.898694597603828083e+00,2.815395514760149709e+00,2.734184111030714792e+00,2.655122543508324107e+00
5.295261327983837418e+00,5.211956356936685353e+00,5.126436634685154203e+00,5.038815648007019199e+00,4.949221714639572056e+00,4.857797468742841573e+00,4.764699125186596440e+00,4.670095524858514757e+00,4.574166968984219928e+00,4.477103856334966103e+00,4.379105142935758366e+00,4.280376649226826480e+00,4.181129244333196660e+00,4.081576940940297327e+00,3.981934937074284253e+00,3.882417642708812622e+00,3.783236729487792882e+00,3.684599240952118215e+00,3.586705798537121126e+00,3.489748935376446148e+00,3.393911585769630257e+00,3.299365753247872401e+00,3.206271374736066271e+00,3.114775392601809578e+00,3.025011040644601579e+00,2.937097344535275489e+00,2.851138832064532558e+00,2.767225443962074038e+00,2.685432632124966634e+00,2.605821628923705724e+00
5.271925112604381347e+00,5.187528303428170062e+00,5.100901026219468726e+00,5.012159767756426021e+00,4.921436019391762784e+00,4.828875731655937642e+00,4.734638543845362868e+00,4.638896791434271805e+00,4.541834300078051889e+00,4.443644980973795455e+00,4.344531248163350234e+00,4.244702283751298211e+00,4.144372181719429449e+00,4.043758004828772457e+00,3.943077791827051204e+00,3.842548553691472080e+00,3.742384297862045184e+00,3.642794118352352228e+00,3.543980387320970316e+00,3.446137080267037689e+00,3.349448262649245667e+00,3.254086760630752195e+00,3.160213033061289423e+00,3.067974255970899566e+00,2.977503625011881372e+00,2.888919875673595872e+00,2.802327015906260321e+00,2.717814261185273139e+00,2.635456158144615202e+00,2.555312879780504254e+00
5.247596205652646617e+00,5.162074623996289802e+00,5.074307755405353504e+00,4.984415273439169347e+00,4.892532027524610250e+00,4.798807464033759018e+00,4.703404818474830051e+00,4.606500082347106506e+00,4.508280754278459312e+00,4.408944391174582478e+00,4.308696981007702931e+00,4.207751164299893709e+00,4.106324336062915137e+00,4.004636663720146927e+00,3.902909059174659134e+00,3.801361144573282225e+00,3.700209251383405729e+00,3.599664491148859113e+00,3.499930933791029375e+00,3.401203925700709618e+00,3.303668575306581090e+00,3.207498428528531509e+00,3.112854350774293621e+00,3.019883626170548840e+00,2.928719278783616264e+00,2.839479614908325011e+00,2.752267980284357929e+00,2.667172721495290055e+00,2.584267336931199921e+00,2.503610799620380689e+00
5.222250539290040905e+00,5.135571302184723130e+00,5.046632971654645416e+00,4.955558600535755254e+00,4.862486585484288248e+00,4.767570051730896097e+00,4.670976005062608571e+00,4.572884255370976092e+00,4.473486122313514279e+00,4.372982939857390505e+00,4.271584382447598749e+00,4.169506641001388125e+00,4.066970481624283096e+00,3.964199223647014492e+00,3.861416676117690905e+00,3.758845073126340974e+00,3.656703048230915520e+00,3.555203686805293639e+00,3.454552692418744186e+00,3.354946699522554532e+00,3.256571759955044776e+00,3.159602025311399665e+00,3.064198641313300442e+00,2.970508864215714251e+00,2.878665403256782884e+00,2.788785987421217083e+00,2.700973149544655616e+00,2.615314216191852559e+00,2.531881487905240036e+00,2.450732591406993510e+00
5.195864087267465514e+00,5.107994445776609993e+00,5.017853038190368764e+00,4.925566494547199525e+00,4.831276952190348695e+00,4.735141401268395001e+00,4.637330793586798450e+00,4.538028920016778933e+00,4.437431068018755198e+00,4.335742477168624376e+00,4.233176616617175370e+00,4.129953313895402545e+00,4.026296769146231469e+00,3.922433492492709561e+00,3.818590204667295929e+00,3.714991742109224671e+00,3.611859007436278191e+00,3.509407004534225383e+00,3.407842994570406070e+00,3.307364805179065392e+00,3.208159320087694777e+00,3.110401170796019521e+00,3.014251645843927463e+00,2.919857826977821702e+00,2.827351955402033212e+00,2.736851025513878710e+00,2.648456598262852957e+00,2.562254821698810581e+00,2.478316642486260157e+00,2.396698189220683783e+00
5.168412920126780108e+00,5.079320347671385072e+00,4.987944598614038050e+00,4.894416083196269973e+00,4.798880876737537271e+00,4.701500022821880620e+00,4.602448595993004155e+00,4.501914530117030466e+00,4.400097225065887407e+00,4.297205950811018305e+00,4.193458074120670176e+00,4.089077138548628199e+00,3.984290833030200485e+00,3.879328887939849757e+00,3.774420939740994019e+00,3.669794406261609687e+00,3.565672414117772249e+00,3.462271817912496719e+00,3.359801347660194892e+00,3.258459916591014416e+00,3.158435116288765609e+00,3.059901920260777786e+00,2.963021610797655470e+00,2.867940937627006193e+00,2.774791510656261728e+00,2.683689423266701013e+00,2.594735097357082854e+00,2.508013336789262748e+00,2.423593572160108067e+00,2.341530276966167001e+00
5.139873264076102011e+00,5.049525550489676107e+00,4.956884647207632888e+00,4.862084952316398478e+00,4.765276679678910554e+00,4.666625116620366498e+00,4.566309637342920169e+00,4.464522479271481714e+00,4.361467296168370034e+00,4.257357508392464851e+00,4.152414476834789703e+00,4.046865532556743084e+00,3.940941898729771076e+00,3.834876544904812778e+00,3.728902015758192245e+00,3.623248277164650588e+00,3.518140621706732141e+00,3.413797673586000503e+00,3.310429529469321785e+00,3.208236067258911639e+00,3.107405449344090353e+00,3.008112840835895252e+00,2.910519356880103103e+00,2.814771246666791349e+00,2.720999315465925772e+00,2.629318580149495599e+00,2.539828148401902297e+00,2.452611307315590849e+00,2.367735803412411411e+00,2.285254293368353284e+00
