-0.9112,-0.8946,-1.0786,-1.1147,-1.2371,-1.1474,-1.3932,-1.4143,-1.1344,-1.3491,-1.4727,-1.7307,-1.3950,-1.4573,-1.3617,-1.5285,-1.6147,-1.5135,-1.5833,-1.6145,-1.7463,-1.8829,-1.9363,-1.8231,-1.7992,-1.8694,-1.9117,-2.0079,-1.8709,-1.8579
-0.9769,-0.9942,-1.2279,-0.9449,-1.0453,-0.9917,-1.2885,-1.0409,-1.4260,-1.1830,-1.5558,-1.2797,-1.4223,-1.2380,-1.3726,-1.7597,-1.5291,-1.4983,-1.5810,-1.8157,-1.7223,-1.8379,-1.7745,-1.8168,-1.7430,-1.7250,-1.8750,-1.9096,-1.9030,-1.8732
-0.6875,-0.8717,-0.6731,-1.1011,-0.9615,-1.0116,-1.0391,-1.0549,-1.2485,-1.3019,-1.3420,-1.3390,-1.2717,-1.5938,-1.4206,-1.6885,-1.6973,-1.5244,-1.6995,-1.6065,-1.7715,-1.8161,-1.7717,-1.8687,-1.9391,-1.8442,-1.9633,-1.9760,-1.8121,-1.9290
-0.4823,-0.7406,-0.6577,-0.6628,-0.7103,-1.0491,-1.0244,-0.7547,-1.1319,-1.0315,-1.0550,-1.3092,-1.3672,-1.2091,-1.3000,-1.4458,-1.2684,-1.6549,-1.3153,-1.5402,-1.4435,-1.7410,-1.6062,-1.5279,-1.4425,-1.5037,-1.7272,-1.6054,-1.7100,-1.7295
-0.7751,-0.4270,-0.7501,-0.9259,-0.4127,-0.8106,-0.9912,-0.9265,-0.9851,-1.1421,-1.0267,-1.2453,-1.1460,-1.2588,-1.2709,-1.4359,-1.2879,-1.5139,-1.5468,-1.5474,-1.4344,-1.5431,-1.5974,-1.6466,-1.7106,-1.7200,-1.6684,-1.7177,-1.6026,-1.6135
-0.3502,-0.5955,-0.3779,-0.7615,-0.9191,-0.9412,-0.9375,-1.0173,-1.0651,-1.0300,-0.9904,-1.2064,-1.4922,-1.1736,-1.1221,-1.4013,-1.2009,-1.1868,-1.3811,-1.4826,-1.4616,-1.3867,-1.4851,-1.5040,-1.4307,-1.6331,-1.6803,-1.6052,-1.6840,-1.5303
-0.2017,-0.4461,-0.6673,-0.7577,-0.6102,-0.5616,-0.6108,-0.7483,-0.8594,-0.8752,-0.9717,-0.9989,-0.9424,-1.1791,-1.1015,-1.0556,-1.1173,-1.3242,-1.1763,-1.3266,-1.2817,-1.2981,-1.2211,-1.3773,-1.5458,-1.4800,-1.4031,-1.5775,-1.6381,-1.5207
-0.4064,-0.3876,-0.7274,-0.3806,-0.5755,-0.6847,-0.5946,-0.7834,-0.7065,-0.8432,-0.9555,-1.1224,-0.9023,-1.2427,-1.0793,-1.2165,-1.1682,-1.3537,-1.1445,-1.1727,-1.1198,-1.3996,-1.5588,-1.3238,-1.4071,-1.2713,-1.5078,-1.5239,-1.4821,-1.4850
-0.1122,-0.3423,-0.2980,-0.3518,-0.3817,-0.5489,-0.5945,-0.7009,-0.5083,-0.7811,-0.7985,-0.5978,-1.0335,-0.9267,-0.9291,-0.8240,-0.8516,-0.9444,-1.1308,-0.9912,-1.0826,-1.3180,-1.2243,-1.1962,-1.1839,-1.1165,-1.2744,-1.2115,-1.3862,-1.3350
-0.1910,-0.3721,-0.2952,-0.1704,-0.4685,-0.3571,-0.0706,-0.4904,-0.5549,-0.6731,-0.6134,-0.6050,-0.6614,-0.6747,-0.6943,-0.8691,-0.6778,-0.9657,-0.9081,-1.0883,-0.8811,-1.0492,-0.9954,-1.1193,-1.1925,-1.3101,-1.1157,-1.1101,-1.1496,-1.1299
-0.0051,-0.0101,-0.1123,-0.0608,-0.1487,-0.4398,-0.4500,-0.4671,-0.3477,-0.2869,-0.5745,-0.7168,-0.7497,-0.7714,-0.9821,-0.9642,-0.8690,-0.9583,-1.0078,-0.9892,-0.8887,-1.0049,-0.8982,-1.0434,-1.1045,-1.0030,-1.0701,-1.1197,-1.1538,-1.2676
